cluster_id,n,log_e_para_multi,log_e_verb,log_e_full
14035,8,15.123049549463001,-2.609904311533133,14.429902388794943
14036,8,10.688456605585426,-2.799614535207814,9.995310812435513
14037,8,10.688455703373252,-2.609904311533133,9.995310200053506
14038,8,13.605453153648282,-2.609904311533133,12.912306063820175
14039,8,13.60545299816706,-2.609904311533133,12.912305908338967
14040,8,10.68845504279,-2.609904311533133,9.995309539471362
14041,8,15.100515998318166,-2.609904311533133,14.40736883810343
14042,8,13.60545299816706,-2.609904311533133,12.912305908338967
14043,8,13.605452233231247,-2.609904311533133,12.912305143403223
14044,8,13.605452233231247,-2.609904311533133,12.912305143403223
14045,8,15.100515998318166,-2.609904311533133,14.40736883810343
14046,8,10.688469843639469,-2.609904311533133,9.995324340296007
14047,8,15.123049549463001,-2.799614535207814,14.4299023853576
14048,8,13.605452949361077,-2.609904311533133,12.912305859532989
14049,8,15.123049549463001,-2.609904311533133,14.429902388794943
14050,8,15.123049549463001,-2.609904311533133,14.429902388794943
14051,8,13.605453153648282,-2.609904311533133,12.912306063820175
14052,8,13.605452282037266,-2.609904311533133,12.912305192209239
14053,8,15.100515998318166,-2.609904311533133,14.40736883810343
14054,8,13.605452949361077,-2.609904311533133,12.912305859532989
14055,8,15.100515963453912,-2.609904311533133,14.407368803239178
14056,8,13.605452282037266,-2.609904311533133,12.912305192209239
14057,8,13.60545299816706,-2.609904311533133,12.912305908338967
14058,8,15.100515998318166,-2.609904311533133,14.40736883810343
14059,8,15.100515998318166,-2.609904311533133,14.40736883810343
14060,8,13.60545299816706,-2.799614535207814,12.912305892660395
14061,8,15.100515998318166,-2.609904311533133,14.40736883810343
14062,8,15.100515998318166,-2.609904311533133,14.40736883810343
14063,8,13.605453153648282,-2.799614535207814,12.912306048141605
14064,8,15.123049549463001,-2.799614535207814,14.4299023853576
14065,8,15.100515998318166,-2.609904311533133,14.40736883810343
14066,8,13.605452949361077,-2.609904311533133,12.912305859532989
14067,8,15.123049549463001,-2.609904311533133,14.429902388794943
14068,8,13.605452233231247,-2.609904311533133,12.912305143403223
14069,8,15.123049549463001,-2.609904311533133,14.429902388794943
14070,8,13.60545299816706,-2.609904311533133,12.912305908338967
14071,8,15.100515998318166,-2.609904311533133,14.40736883810343
14072,8,15.123049549463001,-2.609904311533133,14.429902388794943
14073,8,13.605452282037266,-2.609904311533133,12.912305192209239
14074,8,13.605452233231247,-2.609904311533133,12.912305143403223
14075,8,13.60545299816706,-2.609904311533133,12.912305908338967
14076,8,13.605452949361077,-2.609904311533133,12.912305859532989
14077,8,10.688469843639469,-2.609904311533133,9.995324340296007
14078,8,13.60545299816706,-2.799614535207814,12.912305892660395
14079,8,15.100515963453912,-2.609904311533133,14.407368803239178
14080,8,15.123049549463001,-2.609904311533133,14.429902388794943
14081,8,15.100515963453912,-2.609904311533133,14.407368803239178
14082,8,15.123049549463001,-2.609904311533133,14.429902388794943
14083,8,15.100515963453912,-2.609904311533133,14.407368803239178
14084,8,15.123049549463001,-2.609904311533133,14.429902388794943
14085,8,15.100515998318166,-2.609904311533133,14.40736883810343
14086,8,13.605452233231247,-2.799614535207814,12.91230512772464
14087,8,13.60545299816706,-2.609904311533133,12.912305908338967
14088,8,15.100515998318166,-2.609904311533133,14.40736883810343
14089,8,13.605451899781968,-2.799614535207814,12.912304794275386
14090,8,15.100515963453912,-2.609904311533133,14.407368803239178
14091,8,0.33345763214900614,-2.799614535207814,-0.3170288980922128
14092,8,-1.3728369527970183,-2.799614535207814,-1.8508071757704005
14093,8,-1.1299886535755672,-0.7037276693769869,-0.8943157531600917
14094,8,-0.9979174404870513,-2.799614535207814,-1.5383275699871284
14095,8,-1.4268646079145526,-2.799614535207814,-1.8941446344953214
14096,8,-1.5293765795110454,165.5904080851944,164.89726090463446
14097,8,-1.6521718066832174,165.5904080851944,164.89726090463446
14098,8,-1.2083449236112196,165.5904080851944,164.89726090463446
14099,8,-1.2273253123709598,165.5904080851944,164.89726090463446
14100,8,-1.4388015856542482,165.5904080851944,164.89726090463446
14101,8,-0.43116217165831383,165.5904080851944,164.89726090463446
14102,8,-1.2206547619174084,165.5904080851944,164.89726090463446
14103,8,-1.648294704501176,165.5904080851944,164.89726090463446
14104,8,-1.256168167229654,165.5904080851944,164.89726090463446
14105,8,10.688447495533747,165.5904080851944,164.89726090463446
14106,8,-0.27780727909534053,165.5904080851944,164.89726090463446
14107,8,13.605451892853457,165.5904080851944,164.89726090463446
14108,8,-0.6623425966451799,-2.799614535207814,-1.2439696452087614
14109,8,-1.6668705374837725,165.5904080851944,164.89726090463446
14110,8,-1.6521718066832174,165.5904080851944,164.89726090463446
14111,8,-0.672328480229772,-2.799614535207814,-1.2528970336894751
14112,8,-1.2013531180375567,165.5904080851944,164.89726090463446
14113,8,-1.7647270867177558,165.5904080851944,164.89726090463446
14114,8,10.688444420860364,165.5904080851944,164.89726090463446
14115,8,-1.7652805261685987,165.5904080851944,164.89726090463446
14116,8,-1.3729522338940114,165.5904080851944,164.89726090463446
14117,8,-1.3121724644016797,165.5904080851944,164.89726090463446
14118,8,-1.7521124742881167,165.5904080851944,164.89726090463446
14119,8,-1.5105709469654602,165.5904080851944,164.89726090463446
14120,8,-1.3016478228311579,165.5904080851944,164.89726090463446
14121,8,10.688456605585426,165.5904080851944,164.89726090463446
14122,8,-1.4710146585702724,165.5904080851944,164.89726090463446
14123,8,-0.8488342108557746,165.5904080851944,164.89726090463446
14124,8,-1.7289167991046173,165.5904080851944,164.89726090463446
14125,8,-1.7647270867177558,165.5904080851944,164.89726090463446
14126,8,-1.3747345925330003,165.5904080851944,164.89726090463446
14127,8,-1.3332515141416876,165.5904080851944,164.89726090463446
14128,8,-1.6596582881358948,165.5904080851944,164.89726090463446
14129,8,10.688452160623978,165.5904080851944,164.89726090463446
14130,8,-1.6668705374837725,165.5904080851944,164.89726090463446
14131,8,-1.394288278480462,165.5904080851944,164.89726090463446
14132,8,-1.7780634201987138,165.5904080851944,164.89726090463446
14133,8,-1.5556370357369858,165.5904080851944,164.89726090463446
14134,8,10.68845504279,165.5904080851944,164.89726090463446
14135,8,10.68844402647705,165.5904080851944,164.89726090463446
14136,8,-1.3955445172105791,165.5904080851944,164.89726090463446
14137,8,-1.6801753413682852,165.5904080851944,164.89726090463446
14138,8,-1.655425169516529,165.5904080851944,164.89726090463446
14139,8,10.688448014687323,165.5904080851944,164.89726090463446
14140,8,10.688448450380509,165.5904080851944,164.89726090463446
14141,8,-1.4892779112614596,165.5904080851944,164.89726090463446
14142,8,-1.7521124742881167,165.5904080851944,164.89726090463446
14143,8,-1.3332515141416876,165.5904080851944,164.89726090463446
14144,8,10.68844533373232,165.5904080851944,164.89726090463446
14145,8,-1.5055159667136069,165.5904080851944,164.89726090463446
14146,8,-1.7417809738922982,165.5904080851944,164.89726090463446
14147,8,-1.7212446489835878,165.5904080851944,164.89726090463446
14148,8,-1.7647270867177558,165.5904080851944,164.89726090463446
14149,8,-1.6498202205105006,165.5904080851944,164.89726090463446
14150,8,-1.6007806613442075,165.5904080851944,164.89726090463446
14151,8,-1.6007806613442075,165.5904080851944,164.89726090463446
14152,8,-1.3385613885922774,165.5904080851944,164.89726090463446
14153,8,-1.2273253123709598,165.5904080851944,164.89726090463446
14154,8,-1.648294704501176,165.5904080851944,164.89726090463446
14155,8,-0.8764901168211063,165.5904080851944,164.89726090463446
14156,8,-0.4771997733556983,165.5904080851944,164.89726090463446
14157,8,-1.7521124742881167,165.5904080851944,164.89726090463446
14158,8,-1.7417809738922982,165.5904080851944,164.89726090463446
14159,8,-1.7521124742881167,165.5904080851944,164.89726090463446
14160,8,-1.7780634201987138,165.5904080851944,164.89726090463446
14161,8,-0.8195848381182622,165.5904080851944,164.89726090463446
14162,8,-1.6322157179014534,165.5904080851944,164.89726090463446
14163,8,13.605452926309617,-2.609904311533133,12.912305836481531
14164,8,13.605452282037266,-2.609904311533133,12.912305192209239
14165,8,13.605451992831258,-2.609904311533133,12.912304903003257
14166,8,15.100515963453912,-2.609904311533133,14.407368803239178
14167,8,13.605452233231247,-2.609904311533133,12.912305143403223
14168,8,-0.5077728208928766,-2.799614535207814,-1.104628367432723
14169,8,-1.621158045791192,-2.799614535207814,-2.045994528699477
14170,8,13.605452282037266,-2.609904311533133,12.912305192209239
14171,8,10.688468941439238,-2.609904311533133,9.995323438097289
14172,8,13.605452949361077,-2.609904311533133,12.912305859532989
14173,8,15.100515963453912,-2.609904311533133,14.407368803239178
14174,8,13.605452210179772,-2.609904311533133,12.91230512035175
14175,8,13.605452949361077,-2.609904311533133,12.912305859532989
14176,8,15.100515998318166,-2.609904311533133,14.40736883810343
14177,8,15.100515963453912,-2.609904311533133,14.407368803239178
14178,8,13.605453153648282,-0.7037276693769869,12.912306583470166
14179,8,13.605452949361077,-2.609904311533133,12.912305859532989
14180,8,13.605453153648282,-2.609904311533133,12.912306063820175
14181,8,10.688450141265161,-2.609904311533133,9.995304637954744
14182,8,10.688468941439238,-2.609904311533133,9.995323438097289
14183,8,15.100515998318166,-2.609904311533133,14.40736883810343
14184,8,13.605452233231247,-2.609904311533133,12.912305143403223
14185,8,13.605452210179772,-2.609904311533133,12.91230512035175
14186,8,15.100515963453912,-2.609904311533133,14.407368803239178
14187,8,13.605452233231247,-2.609904311533133,12.912305143403223
14188,8,10.68845527725089,-2.609904311533133,9.99530977393186
14189,8,15.100515998318166,-2.799614535207814,14.407368834587754
14190,8,13.60545299816706,-2.799614535207814,12.912305892660395
14191,8,13.605452282037266,-2.609904311533133,12.912305192209239
14192,8,15.123049549463001,-2.609904311533133,14.429902388794943
14193,8,13.60545299816706,-2.609904311533133,12.912305908338967
14194,8,15.100515952509927,-2.609904311533133,14.407368792295193
14195,8,13.60545299816706,-2.609904311533133,12.912305908338967
14196,8,10.688459479757697,-2.609904311533133,9.995313976431618
14197,8,13.605452949361077,-2.609904311533133,12.912305859532989
14198,8,15.100515952509927,-2.609904311533133,14.407368792295193
14199,8,15.123049549463001,-2.609904311533133,14.429902388794943
14200,8,-0.8776735324405993,-2.799614535207814,-1.434261569241558
14201,8,15.100515998318166,-2.609904311533133,14.40736883810343
14202,8,13.60545299816706,-2.609904311533133,12.912305908338967
14203,8,13.60545299816706,-2.609904311533133,12.912305908338967
14204,8,15.123049549463001,-2.609904311533133,14.429902388794943
14205,8,13.605453153648282,-2.609904311533133,12.912306063820175
14206,8,15.123049549463001,-2.609904311533133,14.429902388794943
14207,8,10.688452822207275,14.333604363056553,13.66623939802789
14208,8,13.60545299816706,-2.609904311533133,12.912305908338967
14209,8,10.688453488962654,-2.609904311533133,9.995307985646622
14210,8,15.100515998318166,-2.799614535207814,14.407368834587754
14211,8,13.60545299816706,-2.609904311533133,12.912305908338967
14212,8,13.605453153648282,-2.609904311533133,12.912306063820175
14213,8,15.123049549463001,-2.609904311533133,14.429902388794943
14214,8,15.100515998318166,-2.609904311533133,14.40736883810343
14215,8,15.100515952509927,-2.609904311533133,14.407368792295193
14216,8,15.100515998318166,-2.609904311533133,14.40736883810343
14217,8,15.100515998318166,-2.609904311533133,14.40736883810343
14218,8,13.605453153648282,-2.799614535207814,12.912306048141605
14219,8,13.605452210179772,-2.799614535207814,12.912305104673166
14220,8,15.100515952509927,-2.609904311533133,14.407368792295193
14221,8,10.688468941439238,-2.799614535207814,9.995323148272211
14222,8,15.100515963453912,-2.609904311533133,14.407368803239178
14223,8,15.100515998318166,-2.609904311533133,14.40736883810343
14224,8,13.605453153648282,-2.609904311533133,12.912306063820175
14225,8,13.6054524375186,-2.609904311533133,12.912305347690559
14226,8,13.60545299816706,-2.609904311533133,12.912305908338967
14227,8,13.605452233231247,-2.609904311533133,12.912305143403223
14228,8,15.100515963453912,-2.609904311533133,14.407368803239178
14229,8,13.70224565731495,-2.609904311533133,13.009098559116318
14230,8,15.100515998318166,-2.609904311533133,14.40736883810343
14231,8,15.100515998318166,-2.609904311533133,14.40736883810343
14232,8,-1.0763965697752373,-2.799614535207814,-1.6053090749936705
14233,8,13.605453153648282,-2.609904311533133,12.912306063820175
14234,8,15.100515998318166,-2.609904311533133,14.40736883810343
14235,8,10.688469843639469,-2.609904311533133,9.995324340296007
14236,8,13.605452233231247,-2.609904311533133,12.912305143403223
14237,8,15.100515963453912,-2.609904311533133,14.407368803239178
14238,8,15.100515998318166,-2.609904311533133,14.40736883810343
14239,8,10.688451131327158,-2.609904311533133,9.99530562801508
14240,8,15.123049549463001,-2.609904311533133,14.429902388794943
14241,8,13.605453153648282,-2.609904311533133,12.912306063820175
14242,8,13.60545299816706,-2.609904311533133,12.912305908338967
14243,8,15.123049549463001,-2.609904311533133,14.429902388794943
14244,8,15.123049549463001,-2.609904311533133,14.429902388794943
14245,8,15.123049549463001,-2.609904311533133,14.429902388794943
14246,8,13.605452233231247,-2.609904311533133,12.912305143403223
14247,8,-1.306928407938087,-2.799614535207814,-1.7973240781467568
14248,8,13.60545299816706,-2.609904311533133,12.912305908338967
14249,8,15.100515952509927,-2.609904311533133,14.407368792295193
14250,8,15.100515952509927,-2.609904311533133,14.407368792295193
14251,8,15.100515998318166,-2.609904311533133,14.40736883810343
14252,8,13.60545299816706,-2.609904311533133,12.912305908338967
14253,8,13.605452949361077,-2.609904311533133,12.912305859532989
14254,8,13.605453153648282,-2.609904311533133,12.912306063820175
14255,8,15.100515963453912,-2.609904311533133,14.407368803239178
14256,8,13.605452233231247,-2.609904311533133,12.912305143403223
14257,8,13.605452926309617,-2.609904311533133,12.912305836481531
14258,8,13.60545299816706,-2.609904311533133,12.912305908338967
14259,8,13.605452233231247,-2.609904311533133,12.912305143403223
14260,8,13.605453153648282,-2.609904311533133,12.912306063820175
14261,8,13.605453153648282,-2.609904311533133,12.912306063820175
14262,8,15.123049549463001,-2.609904311533133,14.429902388794943
14263,8,10.688456605585426,-2.609904311533133,9.995311102264166
14264,8,13.605452282037266,-2.609904311533133,12.912305192209239
14265,8,13.605453153648282,-2.799614535207814,12.912306048141605
14266,8,13.605453153648282,-2.609904311533133,12.912306063820175
14267,8,13.605452949361077,-2.609904311533133,12.912305859532989
14268,8,15.123049549463001,-2.609904311533133,14.429902388794943
14269,8,15.100515963453912,-2.609904311533133,14.407368803239178
14270,8,10.688455703373252,-2.609904311533133,9.995310200053506
14271,8,13.605453153648282,-2.609904311533133,12.912306063820175
14272,8,13.605452949361077,-2.609904311533133,12.912305859532989
14273,8,15.123049549463001,-2.609904311533133,14.429902388794943
14274,8,13.60545299816706,-2.609904311533133,12.912305908338967
14275,8,13.605452233231247,-2.609904311533133,12.912305143403223
14276,8,15.100515963453912,-2.609904311533133,14.407368803239178
14277,8,10.68847271777369,-2.609904311533133,9.995327214425407
14278,8,15.100515998318166,-2.609904311533133,14.40736883810343
14279,8,10.688455703373252,-2.609904311533133,9.995310200053506
14280,8,13.605451992831258,-2.609904311533133,12.912304903003257
14281,8,13.605452949361077,-2.609904311533133,12.912305859532989
14282,8,13.60545299816706,-2.609904311533133,12.912305908338967
14283,8,10.688451919991687,-2.609904311533133,9.995306416678288
14284,8,13.605453153648282,-2.609904311533133,12.912306063820175
14285,8,10.688468941439238,-2.609904311533133,9.995323438097289
14286,8,15.100515998318166,-2.609904311533133,14.40736883810343
14287,8,15.100515998318166,-2.609904311533133,14.40736883810343
14288,8,13.60545299816706,-2.609904311533133,12.912305908338967
14289,8,15.123049549463001,-2.609904311533133,14.429902388794943
14290,8,13.605451784891027,-2.799614535207814,12.912304679384453
14291,8,-1.1956740627208036,27.2114692935215,26.518322112962018
14292,8,15.100515998318166,-2.609904311533133,14.40736883810343
14293,8,13.60545299816706,-2.609904311533133,12.912305908338967
14294,8,-1.5055159667136069,-2.609904311533133,-1.912421964106918
14295,8,15.100515963453912,-2.609904311533133,14.407368803239178
14296,8,15.100515952509927,-2.609904311533133,14.407368792295193
14297,8,15.123049549463001,-2.609904311533133,14.429902388794943
14298,8,15.123049549463001,-2.609904311533133,14.429902388794943
14299,8,13.60545299816706,-2.609904311533133,12.912305908338967
14300,8,13.605453153648282,-2.799614535207814,12.912306048141605
14301,8,10.688459479757697,-2.609904311533133,9.995313976431618
14302,8,10.688468941439238,-2.609904311533133,9.995323438097289
14303,8,13.70224565731495,-2.609904311533133,13.009098559116318
14304,8,10.688469843639469,-2.609904311533133,9.995324340296007
14305,8,15.100515947340995,-2.609904311533133,14.407368787126261
14306,8,13.605453153648282,-2.609904311533133,12.912306063820175
14307,8,15.123049549463001,-2.609904311533133,14.429902388794943
14308,8,13.605453153648282,-2.609904311533133,12.912306063820175
14309,8,15.100515963453912,-2.609904311533133,14.407368803239178
14310,8,15.100515952509927,-2.609904311533133,14.407368792295193
14311,8,15.100515998318166,-2.609904311533133,14.40736883810343
14312,8,10.688451919991687,-2.609904311533133,9.995306416678288
14313,8,15.123049549463001,-2.609904311533133,14.429902388794943
14314,8,15.100515998318166,-2.609904311533133,14.40736883810343
14315,8,13.605452210179772,-2.609904311533133,12.91230512035175
14316,8,15.100515998318166,-2.609904311533133,14.40736883810343
14317,8,-0.2643261275220927,-2.609904311533133,-0.8659961003492865
14318,8,-0.7653291005761982,-2.799614535207814,-1.3355740194414452
14319,8,-1.4255164993080722,-2.799614535207814,-1.8930689344488445
14320,8,-1.2746998255243902,-2.609904311533133,-1.7342745305065188
14321,8,15.123049549463001,27.2114692935215,26.518327737213784
14322,8,15.123049549463001,-2.799614535207814,14.4299023853576
14323,8,-1.785329921121058,-2.799614535207814,-2.1690371234259223
14324,8,-0.7240914421870408,14.333604363056553,13.640457471249098
14325,8,10.688468515322517,-2.799614535207814,9.995322722156082
14326,8,-0.41539781995548986,-2.799614535207814,-1.020386570224162
14327,8,13.60545299816706,-2.799614535207814,12.912305892660395
14328,8,10.688443448289437,-2.799614535207814,9.99529765515778
14329,8,-1.6655582055318505,-2.799614535207814,-2.079767244869181
14330,8,14.875564843198934,-2.799614535207814,14.182417683713966
14331,8,13.605453153648282,-2.799614535207814,12.912306048141605
14332,8,-1.0883592560620745,-2.799614535207814,-1.6154507056888745
14333,8,13.549838957415224,-2.799614535207814,12.856691856200824
14334,8,-0.6247766029770367,-0.7037276693769869,-0.6634731795950917
14335,8,-1.2144132175667328,-2.799614535207814,-1.721158396297212
14336,8,0.12000930306876745,-2.799614535207814,-0.5205890916029376
14337,8,-1.4460255523897692,-2.799614535207814,-1.9094019746275626
14338,8,-1.5621344390820706,-2.799614535207814,-2.0005507556581246
14339,8,-0.2643261275220927,-2.799614535207814,-0.8812172720037227
14340,8,-0.4880756427567494,-2.799614535207814,-1.0867233205281859
14341,8,-1.4777703523037289,-2.799614535207814,-1.9345473526607293
14342,8,-0.7346050271635749,-2.799614535207814,-1.3083552886069807
14343,8,-1.2951791275776403,-2.799614535207814,-1.7877206960252483
14344,8,10.688452822207275,-2.799614535207814,9.99530702906261
14345,8,10.688446422363656,-2.799614535207814,9.995300629227872
14346,8,-1.223928917377938,-2.799614535207814,-1.7290494517793613
14347,8,-0.7346050271635749,-2.799614535207814,-1.3083552886069807
14348,8,-0.6396430331350496,-2.799614535207814,-1.2236413161754087
14349,8,-1.3728369527970183,-2.799614535207814,-1.8508071757704005
14350,8,-0.7052860366882657,-2.799614535207814,-1.2822933857944108
14351,8,10.68846812161486,-2.799614535207814,9.995322328448971
14352,8,-0.8835679875647401,-2.799614535207814,-1.4394016877447697
14353,8,-0.6473634923355379,-2.799614535207814,-1.2305606873260075
14354,8,-1.3728369527970183,-2.799614535207814,-1.8508071757704005
14355,8,-0.7052860366882657,-2.799614535207814,-1.2822933857944108
14356,8,10.688453976309775,-2.799614535207814,9.99530818316351
14357,8,10.688448014687323,-2.799614535207814,9.995302221549329
14358,8,13.60545299816706,-2.799614535207814,12.912305892660395
14359,8,-1.2679816796787995,-2.799614535207814,-1.7654121008011678
14360,8,-1.4396505916909224,-2.799614535207814,-1.904332381951742
14361,8,-0.9017127866808476,-2.799614535207814,-1.4551999593838465
14362,8,-1.3017989744817668,-2.799614535207814,-1.793134023568947
14363,8,-1.1956740627208036,2.475784776102029,1.8077587318930064
14364,8,13.605452949361077,-2.799614535207814,12.912305843854416
14365,8,-1.2890854981576514,-2.609904311533133,-1.7456465589152814
14366,8,-0.9838991922803074,165.5904080851944,164.89726090463446
14367,8,-1.6280969517961892,165.5904080851944,164.89726090463446
14368,8,-1.4363298262767878,-0.7037276693769869,-1.0043892001245553
14369,8,-0.9189214789322888,-2.799614535207814,-1.470148709149004
14370,8,-0.1912013305772433,27.2114692935215,26.518322112962814
14371,8,-1.2432103055882708,-2.799614535207814,-1.7449993554743397
14372,8,-1.3891441301551228,-2.799614535207814,-1.8639364356893071
14373,8,15.111118993410205,-2.799614535207814,14.417971829502292
14374,8,-0.7052860366882657,-2.609904311533133,-1.2596461300529143
14375,8,-0.7653291005761982,-2.799614535207814,-1.3355740194414452
14376,8,10.688445775438998,-2.799614535207814,9.995299982304111
14377,8,15.100515963453912,-2.799614535207814,14.4073687997235
14378,8,-0.5077728208928766,-2.609904311533133,-1.0856327964588992
14379,8,-1.306928407938087,-2.609904311533133,-1.7597037243062084
14380,8,10.68846582485491,-2.799614535207814,9.995320031692208
14381,8,-1.0466791188355864,-2.799614535207814,-1.5800361860936767
14382,8,-1.1343065980363316,-2.609904311533133,-1.6215442648339642
14383,8,10.688452160623978,-2.799614535207814,9.995306367480232
14384,8,-0.7887594128070055,-2.609904311533133,-1.3319013333530354
14385,8,-0.7259495684890478,-2.799614535207814,-1.3006702214176646
14386,8,10.688468515322517,-2.799614535207814,9.995322722156082
14387,8,-1.219126723351726,-2.609904311533133,-1.6900253915054222
14388,8,10.688452822207275,165.5904080851944,164.89726090463446
14389,8,15.100515998318166,-2.799614535207814,14.407368834587754
14390,8,-0.7259495684890478,-2.609904311533133,-1.2776077399732064
14391,8,-1.4805233660295891,7.1745552123617164,6.481582256331141
14392,8,15.100515963453912,-2.799614535207814,14.4073687997235
14393,8,-0.9201562207207186,-2.609904311533133,-1.4439269283632818
14394,8,-1.1343065980363316,-2.609904311533133,-1.6215442648339642
14395,8,-1.6392320491385712,-2.799614535207814,-2.0597856940671835
14396,8,-1.7289167991046173,165.5904080851944,164.89726090463446
14397,8,0.33345763214900614,-2.799614535207814,-0.3170288980922128
14398,8,13.605452282037266,-2.799614535207814,12.912305176530655
14399,8,-0.9588094744651143,-0.7037276693769869,-0.8231571862416085
14400,8,-0.4925038866530316,-2.609904311533133,-1.0720152275893673
14401,8,-0.4157337950413512,-2.609904311533133,-1.0032146337890993
14402,8,-1.2144132175667328,-2.609904311533133,-1.6862494394339493
14403,8,10.688469843639469,-2.799614535207814,9.99532405047119
14404,8,14.875564890540819,-2.799614535207814,14.18241773105585
14405,8,-0.9930184617634907,-2.799614535207814,-1.5341210478962441
14406,8,-0.4775571712361243,-2.609904311533133,-1.0586633763596862
14407,8,10.68844970557271,-2.799614535207814,9.995303912432371
14408,8,-1.3121724644016797,165.5904080851944,164.89726090463446
14409,8,-1.268908041496946,7.1745552123617164,6.481623311835299
14410,8,15.100515998318166,-2.799614535207814,14.407368834587754
14411,8,-0.9948312086965376,-2.799614535207814,-1.5356779076829743
14412,8,-0.9426551442188256,2.475784776102029,1.814875823141774
14413,8,-0.7259495684890478,-2.799614535207814,-1.3006702214176646
14414,8,10.688446657135778,-2.799614535207814,9.995300863999669
14415,8,-1.7289167991046173,165.5904080851944,164.89726090463446
14416,8,10.688451919991687,-0.7037276693769869,9.995316022749462
14417,8,-1.548336268141793,-2.609904311533133,-1.9444108716572033
14418,8,-0.9834110427499915,-2.799614535207814,-1.525863176962436
14419,8,-1.4892779112614596,-2.799614535207814,-1.9436214079553769
14420,8,-1.0346548620302989,2.475784776102029,1.8120835501565162
14421,8,-0.5349192318003294,-2.799614535207814,-1.129251765816482
14422,8,11.319060746036183,-2.799614535207814,10.625914303953406
14423,8,-0.20415498215723504,-2.799614535207814,-0.8253428871595154
14424,8,13.605452282037266,-2.609904311533133,12.912305192209239
14425,8,10.68847271777369,-2.799614535207814,9.995326924601423
14426,8,-0.6379048433550254,-2.799614535207814,-1.2220827206061893
14427,8,-0.7176717729410872,-2.799614535207814,-1.2933135225000374
14428,8,-1.2329939177633924,165.5904080851944,164.89726090463446
14429,8,-1.001808523029227,-2.799614535207814,-1.5416665804236298
14430,8,-0.46033934763539763,-2.609904311533133,-1.043256528491921
14431,8,10.688449773779842,-2.609904311533133,9.995304270470042
14432,8,-1.0208064987933474,165.5904080851944,164.89726090463446
14433,8,0.1352258801780788,-2.799614535207814,-0.5061458833472161
14434,8,-1.373938928544168,-2.799614535207814,-1.8516957127990556
14435,8,-1.734290061098417,-2.799614535207814,-2.1313287581012785
14436,8,-0.49300503874298796,7.1745552123617164,6.4818756800811625
14437,8,-1.785329921121058,-0.7037276693769869,-1.1049130656834771
14438,8,-1.6322157179014534,-0.7037276693769869,-1.0638724063498426
14439,8,-1.6655582055318505,-2.799614535207814,-2.079767244869181
14440,8,-1.2329939177633924,-2.799614535207814,-1.7365547972037083
14441,8,-1.785329921121058,-2.609904311533133,-2.1149307357059093
14442,8,10.68844880335431,-0.7037276693769869,9.99531290614725
14443,8,-1.6322157179014534,-2.609904311533133,-2.0060516451879558
14444,8,-1.785329921121058,-0.7037276693769869,-1.1049130656834771
14445,8,10.68844554097588,-2.799614535207814,9.995299747841319
14446,8,-0.6248003126017413,7.1745552123617164,6.48181794690315
14447,8,15.111118985346984,-2.609904311533133,14.417971824917668
14448,8,-1.0144660003336874,-2.799614535207814,-1.5525154018757683
14449,8,-0.5191270468794431,-2.799614535207814,-1.114934874608735
14450,8,10.688466727057953,-2.799614535207814,9.995320933893998
14451,8,-0.9776162774852007,-2.609904311533133,-1.492214179810054
14452,8,-0.6248003126017413,-2.799614535207814,-1.2103232064558571
14453,8,-0.5077728208928766,-2.799614535207814,-1.104628367432723
14454,8,-0.2522962177271635,-2.609904311533133,-0.8550120663404328
14455,8,15.123049549463001,2.475784776102029,14.429905585243407
14456,8,13.549839149556485,-2.799614535207814,12.856692048342069
14457,8,-1.0754062062866514,-2.799614535207814,-1.6044686461083266
14458,8,13.60545299816706,-2.799614535207814,12.912305892660395
14459,8,13.605452949361077,-0.7037276693769869,12.912306379183084
14460,8,10.688468941439238,-2.609904311533133,9.995323438097289
14461,8,13.605452197496401,-2.609904311533133,12.91230510766838
14462,8,15.100515998318166,-2.609904311533133,14.40736883810343
14463,8,-1.2404809899640483,2.475784776102029,1.8066710956744405
14464,8,13.605452233231247,-2.609904311533133,12.912305143403223
14465,8,13.605452233231247,-2.609904311533133,12.912305143403223
14466,8,15.100515998318166,-2.609904311533133,14.40736883810343
14467,8,15.100515952509927,-2.609904311533133,14.407368792295193
14468,8,13.605452210179772,-2.609904311533133,12.91230512035175
14469,8,15.100515998318166,-2.799614535207814,14.407368834587754
14470,8,15.100515963453912,-2.609904311533133,14.407368803239178
14471,8,13.605452210179772,-2.609904311533133,12.91230512035175
14472,8,10.688452822207275,-2.799614535207814,9.99530702906261
14473,8,-0.3720603907000679,-2.799614535207814,-0.9806344446846719
14474,8,15.100515998318166,-2.609904311533133,14.40736883810343
14475,8,10.688455703373252,-2.609904311533133,9.995310200053506
14476,8,13.60545299816706,-2.609904311533133,12.912305908338967
14477,8,10.68845527725089,-2.609904311533133,9.99530977393186
14478,8,13.605452190567894,-2.609904311533133,12.912305100739873
14479,8,15.100515998318166,-2.609904311533133,14.40736883810343
14480,8,13.605452028566111,-2.609904311533133,12.912304938738107
14481,8,13.60545299816706,-2.609904311533133,12.912305908338967
14482,8,13.605453153648282,-2.609904311533133,12.912306063820175
14483,8,13.605452949361077,-2.609904311533133,12.912305859532989
14484,8,15.100515998318166,-2.609904311533133,14.40736883810343
14485,8,13.60545299816706,-2.609904311533133,12.912305908338967
