scenario,pi0,alpha,rep,k_hat,fdr,tdp
S2_3comp_null,0.5,0.05,52,1763,0.0045377197958026095,0.696152320507735
S2_3comp_null,0.5,0.1,52,1984,0.00655241935483871,0.781832606108687
S2_3comp_null,0.5,0.15,52,2091,0.009086561453849833,0.8218960729869099
S2_3comp_null,0.5,0.2,52,2150,0.009302325581395349,0.8449028163427211
S2_3comp_null,0.5,0.05,53,1680,0.0035714285714285713,0.6785569517632752
S2_3comp_null,0.5,0.1,53,1901,0.008416622830089426,0.7640859343331983
S2_3comp_null,0.5,0.15,53,2031,0.013786312161496799,0.8119173084718281
S2_3comp_null,0.5,0.2,53,2095,0.015751789976133652,0.8358329955411431
S2_3comp_null,0.5,0.05,54,1680,0.004166666666666667,0.675959595959596
S2_3comp_null,0.5,0.1,54,1890,0.005291005291005291,0.7595959595959596
S2_3comp_null,0.5,0.15,54,2008,0.00597609561752988,0.8064646464646464
S2_3comp_null,0.5,0.2,54,2071,0.008691453404152583,0.8294949494949495
S2_3comp_null,0.5,0.05,55,1670,0.0029940119760479044,0.6851851851851852
S2_3comp_null,0.5,0.1,55,1877,0.007991475759190196,0.7662551440329218
S2_3comp_null,0.5,0.15,55,1987,0.011071967790639155,0.808641975308642
S2_3comp_null,0.5,0.2,55,2051,0.011701608971233545,0.834156378600823
S2_3comp_null,0.5,0.05,56,1659,0.0030138637733574444,0.6661296818364881
S2_3comp_null,0.5,0.1,56,1867,0.007498660953401178,0.7462746677406363
S2_3comp_null,0.5,0.15,56,1980,0.010606060606060607,0.7889649617398309
S2_3comp_null,0.5,0.2,56,2064,0.012596899224806201,0.8207813129279098
S2_3comp_null,0.5,0.05,57,1717,0.0034944670937682005,0.6986525112290731
S2_3comp_null,0.5,0.1,57,1894,0.005279831045406547,0.7692935892200898
S2_3comp_null,0.5,0.15,57,1990,0.007537688442211055,0.8064516129032258
S2_3comp_null,0.5,0.2,57,2047,0.011235955056179775,0.8264597795018375
S2_3comp_null,0.5,0.05,58,1747,0.0028620492272467086,0.6802030456852792
S2_3comp_null,0.5,0.1,58,1956,0.004601226993865031,0.7602499023818821
S2_3comp_null,0.5,0.15,58,2054,0.007302823758519961,0.7961733697774307
S2_3comp_null,0.5,0.2,58,2126,0.010818438381937912,0.8211636079656385
S2_3comp_null,0.5,0.05,59,1722,0.0011614401858304297,0.6932688432083837
S2_3comp_null,0.5,0.1,59,1902,0.0031545741324921135,0.7642079806529625
S2_3comp_null,0.5,0.15,59,2002,0.004495504495504496,0.8033051189036678
S2_3comp_null,0.5,0.2,59,2061,0.006307617661329452,0.8254735993550988
S2_3comp_null,0.5,0.05,60,1794,0.004459308807134894,0.7059288537549407
S2_3comp_null,0.5,0.1,60,1994,0.007021063189568706,0.782608695652174
S2_3comp_null,0.5,0.15,60,2094,0.008595988538681949,0.8205533596837945
S2_3comp_null,0.5,0.2,60,2155,0.010672853828306265,0.8426877470355731
S2_3comp_null,0.5,0.05,61,1762,0.00510783200908059,0.707710940654017
S2_3comp_null,0.5,0.1,61,1931,0.006214396685655101,0.774727492935002
S2_3comp_null,0.5,0.15,61,2032,0.007874015748031496,0.8138877674606378
S2_3comp_null,0.5,0.2,61,2100,0.010476190476190476,0.8389180460234155
S2_3comp_null,0.5,0.05,62,1644,0.005474452554744526,0.6722861842105263
S2_3comp_null,0.5,0.1,62,1843,0.009224091155724362,0.7508223684210527
S2_3comp_null,0.5,0.15,62,1975,0.013164556962025316,0.8013980263157895
S2_3comp_null,0.5,0.2,62,2053,0.01412566975158305,0.8322368421052632
S2_3comp_null,0.5,0.05,63,1772,0.0039503386004514675,0.7020684168655529
S2_3comp_null,0.5,0.1,63,1959,0.006636038795303726,0.7740652346857597
S2_3comp_null,0.5,0.15,63,2067,0.008708272859216255,0.815035799522673
S2_3comp_null,0.5,0.2,63,2134,0.008434864104967198,0.841686555290374
S2_3comp_null,0.5,0.05,64,1789,0.0022358859698155395,0.7088959491660047
S2_3comp_null,0.5,0.1,64,1948,0.004106776180698152,0.7704527402700556
S2_3comp_null,0.5,0.15,64,2056,0.005836575875486381,0.8117553613979349
S2_3comp_null,0.5,0.2,64,2124,0.007062146892655367,0.8375694996028594
S2_3comp_null,0.5,0.05,65,1717,0.0034944670937682005,0.6995094031071136
S2_3comp_null,0.5,0.1,65,1899,0.005792522380200105,0.7718724448078496
S2_3comp_null,0.5,0.15,65,2001,0.0079960019990005,0.8115290269828291
S2_3comp_null,0.5,0.2,65,2072,0.00916988416988417,0.839329517579722
S2_3comp_null,0.5,0.05,66,1762,0.0028376844494892167,0.6944664031620553
S2_3comp_null,0.5,0.1,66,1976,0.0075910931174089065,0.775098814229249
S2_3comp_null,0.5,0.15,66,2069,0.008216529724504592,0.8110671936758893
S2_3comp_null,0.5,0.2,66,2128,0.009868421052631578,0.8328063241106719
S2_3comp_null,0.5,0.05,67,1784,0.004484304932735426,0.6972909305064782
S2_3comp_null,0.5,0.1,67,1985,0.007556675062972292,0.77345897133883
S2_3comp_null,0.5,0.15,67,2092,0.009560229445506692,0.8135060855908912
S2_3comp_null,0.5,0.2,67,2155,0.01345707656612529,0.8347074990184531
S2_3comp_null,0.5,0.05,68,1804,0.003880266075388027,0.7176517571884984
S2_3comp_null,0.5,0.1,68,1971,0.0076103500761035,0.7811501597444089
S2_3comp_null,0.5,0.15,68,2057,0.009236752552260573,0.8138977635782748
S2_3comp_null,0.5,0.2,68,2123,0.010362694300518135,0.8390575079872205
S2_3comp_null,0.5,0.05,69,1781,0.002807411566535654,0.6967438211063162
S2_3comp_null,0.5,0.1,69,1983,0.004034291477559254,0.7748136524127108
S2_3comp_null,0.5,0.15,69,2087,0.006708193579300431,0.8132601020007846
S2_3comp_null,0.5,0.2,69,2143,0.009332711152589827,0.8328756375049039
S2_3comp_null,0.5,0.05,70,1785,0.00392156862745098,0.7140562248995984
S2_3comp_null,0.5,0.1,70,1946,0.0051387461459403904,0.7775100401606426
S2_3comp_null,0.5,0.15,70,2062,0.007759456838021339,0.8216867469879519
S2_3comp_null,0.5,0.2,70,2109,0.009009009009009009,0.8393574297188755
S2_3comp_null,0.5,0.05,71,1853,0.004856988667026443,0.7265563435776202
S2_3comp_null,0.5,0.1,71,2018,0.006937561942517344,0.789598108747045
S2_3comp_null,0.5,0.15,71,2118,0.0084985835694051,0.8274231678486997
S2_3comp_null,0.5,0.2,71,2171,0.011515430677107323,0.8455476753349094
S2_3comp_null,0.5,0.05,72,1741,0.0034462952326249283,0.69206222576785
S2_3comp_null,0.5,0.1,72,1939,0.006704486848891181,0.7682489030714
S2_3comp_null,0.5,0.15,72,2024,0.009387351778656126,0.7997606701236538
S2_3comp_null,0.5,0.2,72,2104,0.010931558935361217,0.8300757877941763
S2_3comp_null,0.5,0.05,73,1800,0.0022222222222222222,0.7023856081345327
S2_3comp_null,0.5,0.1,73,2002,0.004995004995004995,0.779037935080172
S2_3comp_null,0.5,0.15,73,2102,0.007611798287345386,0.8157997653500195
S2_3comp_null,0.5,0.2,73,2163,0.009246417013407305,0.8380915134923739
S2_3comp_null,0.5,0.05,74,1855,0.00215633423180593,0.7555102040816326
S2_3comp_null,0.5,0.1,74,2001,0.004497751124437781,0.8130612244897959
S2_3comp_null,0.5,0.15,74,2079,0.007215007215007215,0.8424489795918367
S2_3comp_null,0.5,0.2,74,2127,0.010343206393982134,0.8591836734693877
S2_3comp_null,0.5,0.05,75,1772,0.003386004514672686,0.7027457222443295
S2_3comp_null,0.5,0.1,75,1947,0.005649717514124294,0.7703939514524473
S2_3comp_null,0.5,0.15,75,2048,0.0068359375,0.8093911659371269
S2_3comp_null,0.5,0.2,75,2106,0.008072174738841406,0.8312773577397533
S2_3comp_null,0.5,0.05,76,1726,0.0017381228273464658,0.6829171621086009
S2_3comp_null,0.5,0.1,76,1927,0.005189413596263622,0.7598097502972652
S2_3comp_null,0.5,0.15,76,2033,0.007870142646335464,0.79944510503369
S2_3comp_null,0.5,0.2,76,2085,0.00815347721822542,0.8196591359492668
S2_3comp_null,0.5,0.05,77,1795,0.003342618384401114,0.7127490039840637
S2_3comp_null,0.5,0.1,77,1957,0.0061318344404701075,0.7749003984063745
S2_3comp_null,0.5,0.15,77,2069,0.007249879168680522,0.8183266932270916
S2_3comp_null,0.5,0.2,77,2133,0.009376465072667605,0.8418326693227092
S2_3comp_null,0.5,0.05,78,1752,0.003424657534246575,0.7043162565550625
S2_3comp_null,0.5,0.1,78,1946,0.0051387461459403904,0.780960064542154
S2_3comp_null,0.5,0.15,78,2043,0.006363191385217817,0.8188785800726099
S2_3comp_null,0.5,0.2,78,2107,0.007119126720455624,0.8438886647841872
S2_3comp_null,0.5,0.05,79,1699,0.002354326074161271,0.6801765650080257
S2_3comp_null,0.5,0.1,79,1912,0.006276150627615063,0.7624398073836276
S2_3comp_null,0.5,0.15,79,2031,0.009847365829640572,0.8069823434991974
S2_3comp_null,0.5,0.2,79,2099,0.01095759885659838,0.8330658105939005
S2_3comp_null,0.5,0.05,80,1787,0.006715165081141578,0.710568454763811
S2_3comp_null,0.5,0.1,80,1975,0.007088607594936709,0.7850280224179343
S2_3comp_null,0.5,0.15,80,2076,0.008670520231213872,0.8238590872698158
S2_3comp_null,0.5,0.2,80,2139,0.01168770453482936,0.8462770216172938
S2_3comp_null,0.5,0.05,81,1887,0.003179650238473768,0.7388059701492538
S2_3comp_null,0.5,0.1,81,2065,0.006295399515738499,0.8059701492537313
S2_3comp_null,0.5,0.15,81,2155,0.00788863109048724,0.8397486252945797
S2_3comp_null,0.5,0.2,81,2203,0.009078529278256923,0.8574234092694423
S2_3comp_null,0.5,0.05,82,1639,0.0036607687614399025,0.6676206050695013
S2_3comp_null,0.5,0.1,82,1846,0.005958829902491874,0.750204415372036
S2_3comp_null,0.5,0.15,82,1958,0.009193054136874362,0.7931316434995912
S2_3comp_null,0.5,0.2,82,2042,0.011753183153770812,0.8250204415372036
S2_3comp_null,0.5,0.05,83,1745,0.004584527220630372,0.6849369085173501
S2_3comp_null,0.5,0.1,83,1957,0.0061318344404701075,0.7669558359621451
S2_3comp_null,0.5,0.15,83,2053,0.007793472966390648,0.8032334384858044
S2_3comp_null,0.5,0.2,83,2123,0.008478568064060292,0.8300473186119873
S2_3comp_null,0.5,0.05,84,1633,0.003674219228413962,0.6430830039525691
S2_3comp_null,0.5,0.1,84,1872,0.004273504273504274,0.7367588932806324
S2_3comp_null,0.5,0.15,84,1989,0.00904977375565611,0.7790513833992095
S2_3comp_null,0.5,0.2,84,2060,0.010194174757281554,0.8059288537549407
S2_3comp_null,0.5,0.05,85,1694,0.0023612750885478157,0.689795918367347
S2_3comp_null,0.5,0.1,85,1879,0.005854177754124534,0.7624489795918368
S2_3comp_null,0.5,0.15,85,1977,0.0065756196256954984,0.8016326530612244
S2_3comp_null,0.5,0.2,85,2028,0.009861932938856016,0.8195918367346938
S2_3comp_null,0.5,0.05,86,1870,0.0021390374331550803,0.738425009893154
S2_3comp_null,0.5,0.1,86,2001,0.00399800099950025,0.7886822318955283
S2_3comp_null,0.5,0.15,86,2100,0.007142857142857143,0.8250890383854372
S2_3comp_null,0.5,0.2,86,2166,0.009695290858725761,0.848832607835378
S2_3comp_null,0.5,0.05,87,1782,0.001122334455667789,0.7063492063492064
S2_3comp_null,0.5,0.1,87,1967,0.005083884087442806,0.7765873015873016
S2_3comp_null,0.5,0.15,87,2082,0.007204610951008645,0.8202380952380952
S2_3comp_null,0.5,0.2,87,2150,0.008837209302325582,0.8456349206349206
S2_3comp_null,0.5,0.05,88,1716,0.005244755244755245,0.666796875
S2_3comp_null,0.5,0.1,88,1927,0.006746237675142709,0.74765625
S2_3comp_null,0.5,0.15,88,2060,0.010194174757281554,0.796484375
S2_3comp_null,0.5,0.2,88,2121,0.010372465818010372,0.819921875
S2_3comp_null,0.5,0.05,89,1787,0.00391717963066592,0.7142857142857143
S2_3comp_null,0.5,0.1,89,1970,0.007106598984771574,0.7849117174959872
S2_3comp_null,0.5,0.15,89,2061,0.008248423095584668,0.8202247191011236
S2_3comp_null,0.5,0.2,89,2137,0.011230697239120261,0.8479133226324238
S2_3comp_null,0.5,0.05,90,1873,0.0037373198077949813,0.7398889770023791
S2_3comp_null,0.5,0.1,90,2044,0.007338551859099804,0.8045202220459953
S2_3comp_null,0.5,0.15,90,2132,0.008442776735459663,0.838223632038065
S2_3comp_null,0.5,0.2,90,2204,0.012250453720508167,0.8632038065027756
S2_3comp_null,0.5,0.05,91,1833,0.002727768685215494,0.7168627450980393
S2_3comp_null,0.5,0.1,91,2013,0.004967709885742673,0.7854901960784314
S2_3comp_null,0.5,0.15,91,2108,0.008538899430740038,0.8196078431372549
S2_3comp_null,0.5,0.2,91,2174,0.010119595216191352,0.8439215686274509
S2_3comp_null,0.5,0.05,92,1698,0.0035335689045936395,0.6900489396411092
S2_3comp_null,0.5,0.1,92,1894,0.00791974656810982,0.7663132137030995
S2_3comp_null,0.5,0.15,92,1989,0.01256913021618904,0.800978792822186
S2_3comp_null,0.5,0.2,92,2051,0.012676743052169674,0.8258564437194127
S2_3comp_null,0.5,0.05,93,1742,0.004018369690011481,0.7007269789983845
S2_3comp_null,0.5,0.1,93,1952,0.0056352459016393444,0.7839256865912763
S2_3comp_null,0.5,0.15,93,2043,0.007342143906020558,0.8190630048465266
S2_3comp_null,0.5,0.2,93,2120,0.009433962264150943,0.8481421647819063
S2_3comp_null,0.5,0.05,94,1801,0.003886729594669628,0.7090909090909091
S2_3comp_null,0.5,0.1,94,1974,0.005572441742654508,0.7758893280632411
S2_3comp_null,0.5,0.15,94,2070,0.00676328502415459,0.8126482213438735
S2_3comp_null,0.5,0.2,94,2146,0.010717614165890028,0.8391304347826087
S2_3comp_null,0.5,0.05,95,1712,0.004672897196261682,0.6854384553499597
S2_3comp_null,0.5,0.1,95,1929,0.008812856402280975,0.7691069991954947
S2_3comp_null,0.5,0.15,95,2032,0.00984251968503937,0.8093322606596943
S2_3comp_null,0.5,0.2,95,2088,0.011015325670498084,0.83065164923572
S2_3comp_null,0.5,0.05,96,1704,0.004107981220657277,0.6834474426097463
S2_3comp_null,0.5,0.1,96,1900,0.004736842105263158,0.761578735400725
S2_3comp_null,0.5,0.15,96,2026,0.006416584402764067,0.8107128473620621
S2_3comp_null,0.5,0.2,96,2095,0.007159904534606206,0.837696335078534
S2_3comp_null,0.5,0.05,97,1777,0.0022509848058525606,0.710906174819567
S2_3comp_null,0.5,0.1,97,1933,0.006207966890843249,0.7702485966319166
S2_3comp_null,0.5,0.15,97,2053,0.009254749147588894,0.8155573376102646
S2_3comp_null,0.5,0.2,97,2104,0.010456273764258554,0.834803528468324
S2_3comp_null,0.5,0.05,98,1699,0.004120070629782225,0.6878048780487804
S2_3comp_null,0.5,0.1,98,1890,0.006349206349206349,0.7634146341463415
S2_3comp_null,0.5,0.15,98,1985,0.00906801007556675,0.7995934959349593
S2_3comp_null,0.5,0.2,98,2040,0.00980392156862745,0.8211382113821138
S2_3comp_null,0.5,0.05,99,1764,0.003401360544217687,0.698450536352801
S2_3comp_null,0.5,0.1,99,1966,0.00508646998982706,0.7771156138259833
S2_3comp_null,0.5,0.15,99,2042,0.006366307541625857,0.8061183949145808
S2_3comp_null,0.5,0.2,99,2128,0.007988721804511278,0.8386968613428685
S2_3comp_null,0.7,0.05,0,966,0.008281573498964804,0.6357000663570007
S2_3comp_null,0.7,0.1,0,1099,0.01091901728844404,0.721300597213006
S2_3comp_null,0.7,0.15,0,1168,0.014554794520547944,0.7637690776376908
S2_3comp_null,0.7,0.2,0,1221,0.0171990171990172,0.79628400796284
S2_3comp_null,0.7,0.05,1,966,0.006211180124223602,0.6290956749672346
S2_3comp_null,0.7,0.1,1,1105,0.01085972850678733,0.716251638269987
S2_3comp_null,0.7,0.15,1,1175,0.016170212765957447,0.7575360419397117
S2_3comp_null,0.7,0.2,1,1225,0.02122448979591837,0.7857142857142857
S2_3comp_null,0.7,0.05,2,938,0.0031982942430703624,0.6364874063989108
S2_3comp_null,0.7,0.1,2,1069,0.004677268475210477,0.7243022464261403
S2_3comp_null,0.7,0.15,2,1124,0.006227758007117438,0.7603812117086454
S2_3comp_null,0.7,0.2,2,1181,0.01100762066045724,0.7950987066031314
S2_3comp_null,0.7,0.05,3,930,0.007526881720430108,0.6287465940054496
S2_3comp_null,0.7,0.1,3,1086,0.014732965009208104,0.728882833787466
S2_3comp_null,0.7,0.15,3,1150,0.018260869565217393,0.7690735694822888
S2_3comp_null,0.7,0.2,3,1203,0.0199501246882793,0.803133514986376
S2_3comp_null,0.7,0.05,4,1016,0.004921259842519685,0.6753507014028056
S2_3comp_null,0.7,0.1,4,1133,0.01059135039717564,0.7488309953239813
S2_3comp_null,0.7,0.15,4,1204,0.013289036544850499,0.7935871743486974
S2_3comp_null,0.7,0.2,4,1239,0.016142050040355124,0.8142952571810287
S2_3comp_null,0.7,0.05,5,964,0.002074688796680498,0.640479360852197
S2_3comp_null,0.7,0.1,5,1098,0.01092896174863388,0.7230359520639148
S2_3comp_null,0.7,0.15,5,1172,0.014505119453924915,0.7689747003994674
S2_3comp_null,0.7,0.2,5,1218,0.019704433497536946,0.7949400798934754
S2_3comp_null,0.7,0.05,6,980,0.007142857142857143,0.6538978494623656
S2_3comp_null,0.7,0.1,6,1094,0.011882998171846435,0.7264784946236559
S2_3comp_null,0.7,0.15,6,1154,0.014731369150779897,0.7641129032258065
S2_3comp_null,0.7,0.2,6,1206,0.020729684908789386,0.7936827956989247
S2_3comp_null,0.7,0.05,7,910,0.00989010989010989,0.6213793103448276
S2_3comp_null,0.7,0.1,7,1051,0.014272121788772598,0.7144827586206897
S2_3comp_null,0.7,0.15,7,1122,0.01693404634581105,0.7606896551724138
S2_3comp_null,0.7,0.2,7,1174,0.019591141396933562,0.7937931034482759
S2_3comp_null,0.7,0.05,8,947,0.009503695881731784,0.6216037110669318
S2_3comp_null,0.7,0.1,8,1109,0.015329125338142471,0.7236580516898609
S2_3comp_null,0.7,0.15,8,1172,0.015358361774744027,0.7647448641484427
S2_3comp_null,0.7,0.2,8,1219,0.020508613617719443,0.7912524850894632
S2_3comp_null,0.7,0.05,9,984,0.006097560975609756,0.6417322834645669
S2_3comp_null,0.7,0.1,9,1114,0.012567324955116697,0.7217847769028871
S2_3comp_null,0.7,0.15,9,1195,0.014225941422594143,0.7729658792650919
S2_3comp_null,0.7,0.2,9,1242,0.01610305958132045,0.8018372703412073
S2_3comp_null,0.7,0.05,10,990,0.006060606060606061,0.6533864541832669
S2_3comp_null,0.7,0.1,10,1122,0.0071301247771836,0.7397078353253652
S2_3comp_null,0.7,0.15,10,1190,0.009243697478991597,0.7828685258964143
S2_3comp_null,0.7,0.2,10,1237,0.01131770412287793,0.8120849933598937
S2_3comp_null,0.7,0.05,11,1000,0.006,0.668010752688172
S2_3comp_null,0.7,0.1,11,1113,0.011680143755615454,0.739247311827957
S2_3comp_null,0.7,0.15,11,1180,0.015254237288135594,0.7809139784946236
S2_3comp_null,0.7,0.2,11,1224,0.01715686274509804,0.8084677419354839
S2_3comp_null,0.7,0.05,12,995,0.007035175879396985,0.6702849389416553
S2_3comp_null,0.7,0.1,12,1117,0.008057296329453895,0.751696065128901
S2_3comp_null,0.7,0.15,12,1174,0.008517887563884156,0.7896879240162822
S2_3comp_null,0.7,0.2,12,1214,0.012355848434925865,0.8134328358208955
S2_3comp_null,0.7,0.05,13,941,0.008501594048884165,0.6098039215686275
S2_3comp_null,0.7,0.1,13,1088,0.011029411764705883,0.7032679738562092
S2_3comp_null,0.7,0.15,13,1159,0.012942191544434857,0.7477124183006536
S2_3comp_null,0.7,0.2,13,1218,0.018883415435139574,0.7810457516339869
S2_3comp_null,0.7,0.05,14,997,0.004012036108324975,0.6528599605522682
S2_3comp_null,0.7,0.1,14,1116,0.00985663082437276,0.7264957264957265
S2_3comp_null,0.7,0.15,14,1195,0.013389121338912133,0.7751479289940828
S2_3comp_null,0.7,0.2,14,1244,0.018488745980707395,0.8027613412228797
S2_3comp_null,0.7,0.05,15,992,0.004032258064516129,0.6608695652173913
S2_3comp_null,0.7,0.1,15,1123,0.006233303650934996,0.7464882943143812
S2_3comp_null,0.7,0.15,15,1198,0.009181969949916527,0.7939799331103679
S2_3comp_null,0.7,0.2,15,1249,0.01120896717373899,0.8260869565217391
S2_3comp_null,0.7,0.05,16,990,0.005050505050505051,0.6476002629848784
S2_3comp_null,0.7,0.1,16,1121,0.009812667261373774,0.7297830374753451
S2_3comp_null,0.7,0.15,16,1206,0.014096185737976783,0.7817225509533202
S2_3comp_null,0.7,0.2,16,1255,0.014342629482071713,0.8132807363576594
S2_3comp_null,0.7,0.05,17,922,0.0032537960954446853,0.6176075268817204
S2_3comp_null,0.7,0.1,17,1060,0.009433962264150943,0.7056451612903226
S2_3comp_null,0.7,0.15,17,1125,0.012444444444444444,0.7466397849462365
S2_3comp_null,0.7,0.2,17,1162,0.01549053356282272,0.7688172043010753
S2_3comp_null,0.7,0.05,18,993,0.005035246727089627,0.6707399864222675
S2_3comp_null,0.7,0.1,18,1098,0.009107468123861567,0.7386286490156144
S2_3comp_null,0.7,0.15,18,1165,0.015450643776824034,0.778682959945689
S2_3comp_null,0.7,0.2,18,1213,0.015663643858202802,0.8105906313645621
S2_3comp_null,0.7,0.05,19,935,0.0053475935828877,0.6258411843876177
S2_3comp_null,0.7,0.1,19,1088,0.006433823529411764,0.7274562584118439
S2_3comp_null,0.7,0.15,19,1153,0.009540329575021683,0.7685060565275909
S2_3comp_null,0.7,0.2,19,1187,0.010951979780960405,0.7900403768506057
S2_3comp_null,0.7,0.05,20,989,0.005055611729019211,0.6626262626262627
S2_3comp_null,0.7,0.1,20,1100,0.00909090909090909,0.734006734006734
S2_3comp_null,0.7,0.15,20,1152,0.014756944444444444,0.7643097643097643
S2_3comp_null,0.7,0.2,20,1192,0.015939597315436243,0.7898989898989899
S2_3comp_null,0.7,0.05,21,1002,0.0029940119760479044,0.6646706586826348
S2_3comp_null,0.7,0.1,21,1106,0.003616636528028933,0.7332002661343978
S2_3comp_null,0.7,0.15,21,1171,0.008539709649871904,0.7724550898203593
S2_3comp_null,0.7,0.2,21,1215,0.010699588477366255,0.7997338656021291
S2_3comp_null,0.7,0.05,22,988,0.00708502024291498,0.6424361493123772
S2_3comp_null,0.7,0.1,22,1104,0.01177536231884058,0.7144728225278324
S2_3comp_null,0.7,0.15,22,1170,0.011965811965811967,0.7570399476096922
S2_3comp_null,0.7,0.2,22,1238,0.015347334410339256,0.7982973149967256
S2_3comp_null,0.7,0.05,23,946,0.005285412262156448,0.6231788079470199
S2_3comp_null,0.7,0.1,23,1081,0.012025901942645698,0.7072847682119205
S2_3comp_null,0.7,0.15,23,1167,0.013710368466152529,0.7622516556291391
S2_3comp_null,0.7,0.2,23,1213,0.016488046166529265,0.7900662251655629
S2_3comp_null,0.7,0.05,24,943,0.003181336161187699,0.6321452589105582
S2_3comp_null,0.7,0.1,24,1088,0.013786764705882353,0.7215870880968392
